,0,1,2
105,Cara Cek Sertifikat Vaksin Lewat SMS,"CNN Indonesia | Jumat, 03/09/2021 09:05 WIB",https://www.cnnindonesia.com/teknologi/20210825140304-190-685191/cara-cek-sertifikat-vaksin-lewat-sms
106,LBH Padang Sengketakan Dana Covid Sumbar ke Komisi Informasi,"CNN Indonesia | Jumat, 03/09/2021 08:56 WIB",https://www.cnnindonesia.com/nasional/20210903075002-12-689141/lbh-padang-sengketakan-dana-covid-sumbar-ke-komisi-informasi
107,"PPnBM 100 Persen Selesai, Gaikindo Tetap Mohon Diperpanjang","CNN Indonesia | Jumat, 03/09/2021 08:31 WIB",https://www.cnnindonesia.com/teknologi/20210903072151-384-689125/ppnbm-100-persen-selesai-gaikindo-tetap-mohon-diperpanjang
108,"Pasien Covid-19 Medan Ditagih Rp456 Juta, Sempat Masuk ICU","CNN Indonesia | Jumat, 03/09/2021 08:23 WIB",https://www.cnnindonesia.com/nasional/20210902203802-20-689080/pasien-covid-19-medan-ditagih-rp456-juta-sempat-masuk-icu
109,Harga Minyak Naik di Tengah Penurunan Pasokan,"CNN Indonesia | Jumat, 03/09/2021 08:16 WIB",https://www.cnnindonesia.com/ekonomi/20210903071346-85-689121/harga-minyak-naik-di-tengah-penurunan-pasokan
110,5 Cara Merawat Rambut Rontok Pasca Covid-19,"CNN Indonesia | Jumat, 03/09/2021 08:03 WIB",https://www.cnnindonesia.com/gaya-hidup/20210903075008-260-689139/5-cara-merawat-rambut-rontok-pasca-covid-19
111,Garuda Indonesia Dapat Keringanan Utang dari 11 Kreditur,"CNN Indonesia | Jumat, 03/09/2021 07:55 WIB",https://www.cnnindonesia.com/ekonomi/20210903074213-92-689128/garuda-indonesia-dapat-keringanan-utang-dari-11-kreditur
112,Polisi Sita Dokumen di BPBD Jember Terkait Pemakaman Covid,"CNN Indonesia | Jumat, 03/09/2021 07:43 WIB",https://www.cnnindonesia.com/nasional/20210903062520-12-689114/polisi-sita-dokumen-di-bpbd-jember-terkait-pemakaman-covid
113,BSSN Tanggapi Soal Pasal Keamanan Data PeduliLindungi,"CNN Indonesia | Jumat, 03/09/2021 07:13 WIB",https://www.cnnindonesia.com/teknologi/20210903070503-185-689120/bssn-tanggapi-soal-pasal-keamanan-data-pedulilindungi
114,Aset Bank BUMN Naik Jadi Rp3.904 T di Tengah Pandemi,"CNN Indonesia | Jumat, 03/09/2021 07:11 WIB",https://www.cnnindonesia.com/ekonomi/20210903061035-78-689110/aset-bank-bumn-naik-jadi-rp3904-t-di-tengah-pandemi
115,7 Bulan Penjualan Mobil Indonesia Tertinggi di ASEAN,"CNN Indonesia | Jumat, 03/09/2021 06:36 WIB",https://www.cnnindonesia.com/teknologi/20210902142648-384-688841/7-bulan-penjualan-mobil-indonesia-tertinggi-di-asean
116,Pengawal Osama di Afghanistan hingga Qatar di Bandara Kabul,"CNN Indonesia | Jumat, 03/09/2021 06:25 WIB",https://www.cnnindonesia.com/internasional/20210903060424-113-689113/pengawal-osama-di-afghanistan-hingga-qatar-di-bandara-kabul
117,"Jelang Rilis Data Ketenagakerjaan AS, IHSG Tertekan","CNN Indonesia | Jumat, 03/09/2021 06:07 WIB",https://www.cnnindonesia.com/ekonomi/20210903055904-92-689109/jelang-rilis-data-ketenagakerjaan-as-ihsg-tertekan
118,"BOR RS Covid-19 Jakarta Turun ke 15 Persen, ICU 33 Persen","CNN Indonesia | Jumat, 03/09/2021 04:12 WIB",https://www.cnnindonesia.com/nasional/20210902150751-20-688866/bor-rs-covid-19-jakarta-turun-ke-15-persen-icu-33-persen
119,WHO Soroti Cakupan Vaksin Nakes di Papua dan Maluku,"CNN Indonesia | Jumat, 03/09/2021 03:31 WIB",https://www.cnnindonesia.com/nasional/20210902123407-20-688778/who-soroti-cakupan-vaksin-nakes-di-papua-dan-maluku
120,"Waspada Varian Corona Mu, Mobilitas Luar Negeri Diperketat","CNN Indonesia | Jumat, 03/09/2021 02:55 WIB",https://www.cnnindonesia.com/nasional/20210902194500-20-689058/waspada-varian-corona-mu-mobilitas-luar-negeri-diperketat
121,"Jabar Nihil PPKM Level 4, RK Buka Gasibu Pakai Barcode","CNN Indonesia | Jumat, 03/09/2021 00:08 WIB",https://www.cnnindonesia.com/nasional/20210902215529-20-689101/jabar-nihil-ppkm-level-4-rk-buka-gasibu-pakai-barcode
122,DPR Siapkan Pemilu 2024: Tak Berhubungan dengan Amendemen,"CNN Indonesia | Kamis, 02/09/2021 23:53 WIB",https://www.cnnindonesia.com/nasional/20210902190023-32-689041/dpr-siapkan-pemilu-2024-tak-berhubungan-dengan-amendemen
123,Lima Member Boyband Enhypen Positif Covid-19,"CNN Indonesia | Kamis, 02/09/2021 23:40 WIB",https://www.cnnindonesia.com/hiburan/20210902163051-227-688943/lima-member-boyband-enhypen-positif-covid-19
124,Ombudsman Sebut Rumah Dinas Bupati PPU Rp34 Miliar Ironi,"CNN Indonesia | Kamis, 02/09/2021 23:27 WIB",https://www.cnnindonesia.com/nasional/20210902194938-20-689063/ombudsman-sebut-rumah-dinas-bupati-ppu-rp34-miliar-ironi
125,Ridwan Kamil Bidik China Demi Perluas Pasar Ekspor Jabar,"CNN Indonesia | Kamis, 02/09/2021 22:45 WIB",https://www.cnnindonesia.com/ekonomi/20210902200629-92-689068/ridwan-kamil-bidik-china-demi-perluas-pasar-ekspor-jabar
126,VIDEO: Wacana Orang Kaya Dilarang Vaksin Cuma-Cuma,"Digital Admin, CNN Indonesia | Kamis, 02/09/2021 22:00 WIB",https://www.cnnindonesia.com/tv/20210902203609-409-689075/video-wacana-orang-kaya-dilarang-vaksin-cuma-cuma
127,"Menolak Divaksinasi, Xhaka Positif Covid-19","CNN Indonesia | Kamis, 02/09/2021 21:55 WIB",https://www.cnnindonesia.com/olahraga/20210902171033-142-688972/menolak-divaksinasi-xhaka-positif-covid-19
128,"Positivity Rate 6,8 Persen, DKI Klaim Terendah Se-Indonesia","CNN Indonesia | Kamis, 02/09/2021 21:47 WIB",https://www.cnnindonesia.com/nasional/20210902193802-20-689052/positivity-rate-68-persen-dki-klaim-terendah-se-indonesia
129,VIDEO: Kantor BPBD Jember Digeledah Terkait Honor Makam Covid,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 21:30 WIB",https://www.cnnindonesia.com/tv/20210902172016-407-688973/video-kantor-bpbd-jember-digeledah-terkait-honor-makam-covid
130,Muhadjir: Solo Tak Selesai Atasi Covid karena Pusat Mobilitas,"CNN Indonesia | Kamis, 02/09/2021 21:30 WIB",https://www.cnnindonesia.com/nasional/20210902210104-20-689088/muhadjir-solo-tak-selesai-atasi-covid-karena-pusat-mobilitas
131,OJK Perpanjang Relaksasi Restrukturisasi Kredit Hingga 2023,"OJK,  CNN Indonesia | Kamis, 02/09/2021 21:25 WIB",https://www.cnnindonesia.com/ekonomi/20210902212110-83-689094/ojk-perpanjang-relaksasi-restrukturisasi-kredit-hingga-2023
132,"WHO Soroti Vaksinasi Lansia RI, Aceh dan Sumbar Terendah","CNN Indonesia | Kamis, 02/09/2021 21:18 WIB",https://www.cnnindonesia.com/nasional/20210902145412-20-688860/who-soroti-vaksinasi-lansia-ri-aceh-dan-sumbar-terendah
133,"Covid Varian Mu Tersebar di 40 Negara, Terbaru di Jepang","CNN Indonesia | Kamis, 02/09/2021 21:05 WIB",https://www.cnnindonesia.com/internasional/20210902142851-134-688842/covid-varian-mu-tersebar-di-40-negara-terbaru-di-jepang
134,OJK Perpanjang Restrukturisasi Kredit hingga 31 Maret 2023,"CNN Indonesia | Kamis, 02/09/2021 21:01 WIB",https://www.cnnindonesia.com/ekonomi/20210902204710-78-689086/ojk-perpanjang-restrukturisasi-kredit-hingga-31-maret-2023
135,VIDEO: Dugaan Penyalahgunaan Anggaran Covid-19 Jember,"Digital Admin, CNN Indonesia | Kamis, 02/09/2021 21:00 WIB",https://www.cnnindonesia.com/tv/20210902193222-407-689049/video-dugaan-penyalahgunaan-anggaran-covid-19-jember
136,Kemenkes Sebut Varian Afsel C.1.2 Belum Terdeteksi di RI,"CNN Indonesia | Kamis, 02/09/2021 20:45 WIB",https://www.cnnindonesia.com/nasional/20210902150324-20-688861/kemenkes-sebut-varian-afsel-c12-belum-terdeteksi-di-ri
137,Forum Rektor: Kuliah Tatap Muka di Kampus Tunggu Kondisi Aman,"CNN Indonesia | Kamis, 02/09/2021 20:40 WIB",https://www.cnnindonesia.com/nasional/20210902201015-20-689069/forum-rektor-kuliah-tatap-muka-di-kampus-tunggu-kondisi-aman
138,LIB Targetkan Liga 1 2021 Dihadiri Suporter Awal 2022,"CNN Indonesia | Kamis, 02/09/2021 20:37 WIB",https://www.cnnindonesia.com/olahraga/20210902154016-142-688895/lib-targetkan-liga-1-2021-dihadiri-suporter-awal-2022
139,Kemkes: Mobilitas Warga Jateng ke Ritel Bak Sebelum Pandemi,"CNN Indonesia | Kamis, 02/09/2021 20:36 WIB",https://www.cnnindonesia.com/nasional/20210902092239-20-688690/kemkes-mobilitas-warga-jateng-ke-ritel-bak-sebelum-pandemi
140,"Kasus Covid-19 'Meledak' Lagi, RS di Malaysia Kewalahan","CNN Indonesia | Kamis, 02/09/2021 20:14 WIB",https://www.cnnindonesia.com/internasional/20210902200636-106-689067/kasus-covid-19-meledak-lagi-rs-di-malaysia-kewalahan
141,VIDEO: Jokowi Tinjau Serbuan Vaksinasi Di Bandar Lampung,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 20:05 WIB",https://www.cnnindonesia.com/tv/20210902164310-407-688953/video-jokowi-tinjau-serbuan-vaksinasi-di-bandar-lampung
142,Menaker Minta Perusahaan ISO Tank Oksigen Medis Taat K3,"Kemnaker,  CNN Indonesia | Kamis, 02/09/2021 20:04 WIB",https://www.cnnindonesia.com/ekonomi/20210902200048-97-689065/menaker-minta-perusahaan-iso-tank-oksigen-medis-taat-k3
143,Tarif Tes Antigen di Bandara AP II Turun Jadi Rp85 Ribu,"CNN Indonesia | Kamis, 02/09/2021 20:00 WIB",https://www.cnnindonesia.com/ekonomi/20210902194030-92-689056/tarif-tes-antigen-di-bandara-ap-ii-turun-jadi-rp85-ribu
144,"VIDEO: Turun ke PPKM Level 2, Kota Semarang Habiskan Rp371 M","Damar Sinuko,  CNN Indonesia | Kamis, 02/09/2021 19:49 WIB",https://www.cnnindonesia.com/nasional/20210902192959-24-689046/video-turun-ke-ppkm-level-2-kota-semarang-habiskan-rp371-m
145,Menaker Ajak Perusahaan AS Perkuat Kerja Sama Soal SDM,"Kemnaker,  CNN Indonesia | Kamis, 02/09/2021 19:38 WIB",https://www.cnnindonesia.com/ekonomi/20210902193216-97-689051/menaker-ajak-perusahaan-as-perkuat-kerja-sama-soal-sdm
146,VIDEO: 90 Persen Pasien Covid di Brussel Belum Divaksin,"CNN,  CNN Indonesia | Kamis, 02/09/2021 19:31 WIB",https://www.cnnindonesia.com/internasional/20210902172829-139-688980/video-90-persen-pasien-covid-di-brussel-belum-divaksin
147,Transjakarta Beroperasi hingga Pukul 21.30 Mulai Hari Ini,"CNN Indonesia | Kamis, 02/09/2021 19:30 WIB",https://www.cnnindonesia.com/ekonomi/20210902191559-92-689040/transjakarta-beroperasi-hingga-pukul-2130-mulai-hari-ini
148,UMKM Asal Depok Berhasil Tembus New York Bersama Shopee,"Shopee,  CNN Indonesia | Kamis, 02/09/2021 19:29 WIB",https://www.cnnindonesia.com/ekonomi/20210902190022-97-689037/umkm-asal-depok-berhasil-tembus-new-york-bersama-shopee
149,"Perempuan Mengamuk Buka Baju, Protes PPKM di Pematangsiantar","CNN Indonesia | Kamis, 02/09/2021 19:29 WIB",https://www.cnnindonesia.com/nasional/20210902185652-20-689035/perempuan-mengamuk-buka-baju-protes-ppkm-di-pematangsiantar
150,Kemnaker-ILO Luncurkan Panduan Pengawasan Ketenagakerjaan,"Kemnaker,  CNN Indonesia | Kamis, 02/09/2021 19:25 WIB",https://www.cnnindonesia.com/ekonomi/20210902192210-92-689044/kemnaker-ilo-luncurkan-panduan-pengawasan-ketenagakerjaan
151,Satgas: Kasus Kematian Covid-19 Agustus Lampaui Juli 2021,"CNN Indonesia | Kamis, 02/09/2021 19:23 WIB",https://www.cnnindonesia.com/nasional/20210902190649-20-689039/satgas-kasus-kematian-covid-19-agustus-lampaui-juli-2021
152,Lesu Pasar Mobil RI dan Asa di Pameran Otomotif,"CNN Indonesia | Kamis, 02/09/2021 19:20 WIB",https://www.cnnindonesia.com/teknologi/20210902184033-384-689023/lesu-pasar-mobil-ri-dan-asa-di-pameran-otomotif
153,Pakar Imbau Masyarakat Tak Panik Soal Covid Varian C.1.2,"CNN Indonesia | Kamis, 02/09/2021 18:45 WIB",https://www.cnnindonesia.com/teknologi/20210902131215-199-688784/pakar-imbau-masyarakat-tak-panik-soal-covid-varian-c12
154,"Kasus Covid 2 September: Jateng Tertinggi, Maluku Terendah","CNN Indonesia | Kamis, 02/09/2021 18:43 WIB",https://www.cnnindonesia.com/nasional/20210902180333-20-689010/kasus-covid-2-september-jateng-tertinggi-maluku-terendah
155,Ngabalin Klaim Jokowi Tak Pernah Pikir Tambah Masa Jabatan,"CNN Indonesia | Kamis, 02/09/2021 18:34 WIB",https://www.cnnindonesia.com/nasional/20210902180604-32-689011/ngabalin-klaim-jokowi-tak-pernah-pikir-tambah-masa-jabatan
156,Pemerintah Turunkan Harga Rapid Tes Antigen Jadi Rp99 Ribu,"KPCPEN,  CNN Indonesia | Kamis, 02/09/2021 18:22 WIB",https://www.cnnindonesia.com/nasional/20210902175342-25-689015/pemerintah-turunkan-harga-rapid-tes-antigen-jadi-rp99-ribu
157,"Massa Demo Polda NTT, Desak Usut Kerumunan Libatkan Gubernur","Antara,  CNN Indonesia | Kamis, 02/09/2021 18:15 WIB",https://www.cnnindonesia.com/nasional/20210902175126-20-689007/massa-demo-polda-ntt-desak-usut-kerumunan-libatkan-gubernur
158,Gerakan Mobil Masker BNPB Jangkau Pantura,"BNPB,  CNN Indonesia | Kamis, 02/09/2021 17:46 WIB",https://www.cnnindonesia.com/nasional/20210902174354-25-689004/gerakan-mobil-masker-bnpb-jangkau-pantura
159,"Rangkuman Covid: Mobilitas Dekati Normal, Nakes Belum Vaksin","CNN Indonesia | Kamis, 02/09/2021 17:45 WIB",https://www.cnnindonesia.com/nasional/20210902173453-20-688984/rangkuman-covid-mobilitas-dekati-normal-nakes-belum-vaksin
160,VIDEO: Pasca TPU Rorotan Amblas,"Digital Admin, CNN Indonesia | Kamis, 02/09/2021 17:30 WIB",https://www.cnnindonesia.com/tv/20210902163233-407-688945/video-pasca-tpu-rorotan-amblas
161,"Menyorot Kerja DPR: Surut Legislasi, Banjir Kontroversi","CNN Indonesia | Kamis, 02/09/2021 17:09 WIB",https://www.cnnindonesia.com/nasional/20210902103659-32-688727/menyorot-kerja-dpr-surut-legislasi-banjir-kontroversi
162,"Positif Covid-19 Bertambah 8.955, Kasus Kematian 680","CNN Indonesia | Kamis, 02/09/2021 17:05 WIB",https://www.cnnindonesia.com/nasional/20210902155433-20-688917/positif-covid-19-bertambah-8955-kasus-kematian-680
163,FOTO: PPKM Level 4 dan Zona Merah Covid-19 di Bali,"ANTARA FOTO,  CNN Indonesia | Kamis, 02/09/2021 17:01 WIB",https://www.cnnindonesia.com/nasional/20210902153632-22-688887/foto-ppkm-level-4-dan-zona-merah-covid-19-di-bali
164,VIDEO: Pemerintah Izinkan Suporter Datang ke Stadion,"Digital Admin, CNN Indonesia | Kamis, 02/09/2021 17:00 WIB",https://www.cnnindonesia.com/tv/20210902163053-407-688944/video-pemerintah-izinkan-suporter-datang-ke-stadion
165,BPJS Kesehatan Giat Perluas Jaringan FKTP,"BPJS Kesehatan,  CNN Indonesia | Kamis, 02/09/2021 16:59 WIB",https://www.cnnindonesia.com/ekonomi/20210902165737-83-688962/bpjs-kesehatan-giat-perluas-jaringan-fktp
166,500 Ribu Dosis AstraZeneca dari Australia Tiba di Indonesia,"CNN Indonesia | Kamis, 02/09/2021 16:54 WIB",https://www.cnnindonesia.com/nasional/20210902163458-20-688951/500-ribu-dosis-astrazeneca-dari-australia-tiba-di-indonesia
167,VIDEO: Kota Semarang Habiskan 371 Miliar Tangani Covid-19,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 16:52 WIB",https://www.cnnindonesia.com/tv/20210902153331-407-688882/video-kota-semarang-habiskan-371-miliar-tangani-covid-19
168,Jokowi Harap Para Murid Segera Ikut Belajar Tatap Muka,"CNN Indonesia | Kamis, 02/09/2021 16:43 WIB",https://www.cnnindonesia.com/nasional/20210902151726-20-688873/jokowi-harap-para-murid-segera-ikut-belajar-tatap-muka
169,Tarif KA Bandara Yogyakarta Rp20 Ribu Mulai 17 September,"CNN Indonesia | Kamis, 02/09/2021 16:32 WIB",https://www.cnnindonesia.com/ekonomi/20210902155804-92-688920/tarif-ka-bandara-yogyakarta-rp20-ribu-mulai-17-september
170,Viral Video Van Dijk Usir Fan yang Minta Berfoto,"CNN Indonesia | Kamis, 02/09/2021 16:24 WIB",https://www.cnnindonesia.com/olahraga/20210902155319-142-688915/viral-video-van-dijk-usir-fan-yang-minta-berfoto
171,FOTO: Rusun Pasar Rumput Telah Kosong dari Pasien Covid-19,"Adhi Wicaksono,  CNN Indonesia | Kamis, 02/09/2021 16:15 WIB",https://www.cnnindonesia.com/nasional/20210902155003-22-688900/foto-rusun-pasar-rumput-telah-kosong-dari-pasien-covid-19
172,VIDEO: Kejar Target 100 Juta Vaksinasi,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 16:14 WIB",https://www.cnnindonesia.com/tv/20210902152257-405-688874/video-kejar-target-100-juta-vaksinasi
173,VIDEO: Hakim Vonis Matheus Djoko 9 Tahun Penjara,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 16:10 WIB",https://www.cnnindonesia.com/tv/20210902150914-407-688864/video-hakim-vonis-matheus-djoko-9-tahun-penjara
174,12 SMP Kota Bogor Uji Coba Belajar Tatap Muka Pekan Depan,"CNN Indonesia | Kamis, 02/09/2021 16:07 WIB",https://www.cnnindonesia.com/nasional/20210902154003-20-688896/12-smp-kota-bogor-uji-coba-belajar-tatap-muka-pekan-depan
175,"Vaksinasi Covid-19 Tembus 100 Juta, Rupiah Semringah Rp14.272","CNN Indonesia | Kamis, 02/09/2021 15:56 WIB",https://www.cnnindonesia.com/ekonomi/20210902154803-78-688916/vaksinasi-covid-19-tembus-100-juta-rupiah-semringah-rp14272
176,"3 Kasus Kerumunan di Acara Jokowi, Berulang Meski Diingatkan","CNN Indonesia | Kamis, 02/09/2021 15:43 WIB",https://www.cnnindonesia.com/nasional/20210902142617-32-688845/3-kasus-kerumunan-di-acara-jokowi-berulang-meski-diingatkan
177,Hadapi Persikabo Jadi Pembuktian Pemain Asing Madura United,"CNN Indonesia | Kamis, 02/09/2021 15:42 WIB",https://www.cnnindonesia.com/olahraga/20210902151416-142-688867/hadapi-persikabo-jadi-pembuktian-pemain-asing-madura-united
178,VIDEO: Kasus Kematian Covid-19 Turun 37 Persen,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 15:36 WIB",https://www.cnnindonesia.com/tv/20210902145939-407-688858/video-kasus-kematian-covid-19-turun-37-persen
179,VIDEO: Wamenkes Sebut 100 Juta Orang Indonesia Sudah Divaksin,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 15:35 WIB",https://www.cnnindonesia.com/tv/20210902145727-407-688854/video-wamenkes-sebut-100-juta-orang-indonesia-sudah-divaksin
180,"Hari Ini, Indonesia Kembali Terima 1,2 Juta Vaksin Pfizer","KPCPEN,  CNN Indonesia | Kamis, 02/09/2021 15:16 WIB",https://www.cnnindonesia.com/nasional/20210902145448-25-688852/hari-ini-indonesia-kembali-terima-12-juta-vaksin-pfizer
181,128 Anak Buah Sri Mulyani Meninggal Terpapar Covid-19,"CNN Indonesia | Kamis, 02/09/2021 14:48 WIB",https://www.cnnindonesia.com/ekonomi/20210902141635-532-688838/128-anak-buah-sri-mulyani-meninggal-terpapar-covid-19
182,VIDEO: 1 Juta Lebih Dosis Vaksin Pfizer Tiba di Indonesia,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 14:46 WIB",https://www.cnnindonesia.com/tv/20210902144627-407-688849/video-1-juta-lebih-dosis-vaksin-pfizer-tiba-di-indonesia
183,VIDEO: Kondisi Makam Jenazah Covid-19 Ambles,"CNN Indonesia TV, CNN Indonesia | Kamis, 02/09/2021 14:34 WIB",https://www.cnnindonesia.com/tv/20210902143013-434-688844/video-kondisi-makam-jenazah-covid-19-ambles
184,"Capai 100 Juta Vaksinasi, Pemerintah Minta Prokes Tak Kendur","KPCPEN,  CNN Indonesia | Kamis, 02/09/2021 14:21 WIB",https://www.cnnindonesia.com/nasional/20210902140125-25-688827/capai-100-juta-vaksinasi-pemerintah-minta-prokes-tak-kendur
185,"Sinergi,Uniqlo Bantu Pemerintah Sukseskan Vaksinasi di 5 Kota","CNN Indonesia | Kamis, 02/09/2021 14:08 WIB",https://www.cnnindonesia.com/gaya-hidup/20210902133606-284-688820/sinergiuniqlo-bantu-pemerintah-sukseskan-vaksinasi-di-5-kota
186,Jimly Kritik Bagi-bagi Bingkisan Jokowi: Lebih Banyak Mudarat,"CNN Indonesia | Kamis, 02/09/2021 13:42 WIB",https://www.cnnindonesia.com/nasional/20210902133124-20-688796/jimly-kritik-bagi-bagi-bingkisan-jokowi-lebih-banyak-mudarat
187,Aktris Jepang Haruka Ayase Positif Covid-19,"CNN Indonesia | Kamis, 02/09/2021 13:30 WIB",https://www.cnnindonesia.com/hiburan/20210902095129-234-688710/aktris-jepang-haruka-ayase-positif-covid-19
188,"Airlangga: Inflasi Terkendali, PMI Manufaktur Naik","CNN Indonesia | Kamis, 02/09/2021 13:25 WIB",https://www.cnnindonesia.com/ekonomi/20210902115811-532-688764/airlangga-inflasi-terkendali-pmi-manufaktur-naik
189,Jokowi Janji Tambah Pasokan Vaksin Covid-19 untuk Lampung,"CNN Indonesia | Kamis, 02/09/2021 13:20 WIB",https://www.cnnindonesia.com/nasional/20210902130532-20-688782/jokowi-janji-tambah-pasokan-vaksin-covid-19-untuk-lampung
190,"InnoVillage 2021, Upaya Telkom Lahirkan Sociopreneur Muda","Telkom,  CNN Indonesia | Kamis, 02/09/2021 13:01 WIB",https://www.cnnindonesia.com/ekonomi/20210902122703-97-688772/innovillage-2021-upaya-telkom-lahirkan-sociopreneur-muda
191,Rossi: Saya Terpuruk di MotoGP Sejak Positif Covid,"CNN Indonesia | Kamis, 02/09/2021 12:59 WIB",https://www.cnnindonesia.com/olahraga/20210902123033-156-688774/rossi-saya-terpuruk-di-motogp-sejak-positif-covid
192,Langkah Mandif Warokka di Kompetisi Kuliner Dunia Bocuse D'Or,"CNN Indonesia | Kamis, 02/09/2021 12:50 WIB",https://www.cnnindonesia.com/gaya-hidup/20210902111154-262-688753/langkah-mandif-warokka-di-kompetisi-kuliner-dunia-bocuse-dor
193,Anies Beri Beasiswa Putra-putri Nakes Hingga Rp20 Juta/Tahun,"CNN Indonesia | Kamis, 02/09/2021 12:28 WIB",https://www.cnnindonesia.com/nasional/20210902120819-20-688765/anies-beri-beasiswa-putra-putri-nakes-hingga-rp20-juta-tahun
194,Relawan Usul Jabatan Jokowi Ditambah 3 Tahun Lewat Amendemen,"CNN Indonesia | Kamis, 02/09/2021 11:55 WIB",https://www.cnnindonesia.com/nasional/20210902111627-32-688743/relawan-usul-jabatan-jokowi-ditambah-3-tahun-lewat-amendemen
195,Pengamat Duga Ada Misi Amendemen di Balik Pertemuan Jokowi,"CNN Indonesia | Kamis, 02/09/2021 11:35 WIB",https://www.cnnindonesia.com/nasional/20210902111258-32-688745/pengamat-duga-ada-misi-amendemen-di-balik-pertemuan-jokowi
196,Penumpang Pesawat Merosot 55 Persen Kena Imbas PPKM,"CNN Indonesia | Kamis, 02/09/2021 11:34 WIB",https://www.cnnindonesia.com/ekonomi/20210902102545-92-688724/penumpang-pesawat-merosot-55-persen-kena-imbas-ppkm
197,Pemerintah Komitmen Tambah Fasilitas Pengelolaan Limbah Medis,"KPCPEN,  CNN Indonesia | Kamis, 02/09/2021 11:30 WIB",https://www.cnnindonesia.com/nasional/20210902112745-25-688750/pemerintah-komitmen-tambah-fasilitas-pengelolaan-limbah-medis
